St_Num,St_Dir,St_Name,St_Type,St_Addr,City,Zip,X,Y,Address,Price,Neighborhood
9004,N,Oswego,Ave,9004 N Oswego Ave,Portland,97203,-122.74792945,45.59223194,"9004 N Oswego Ave, Portland, OR 97203",419000,ST. JOHNS
9335,N,Fairhaven,Ave,9335 N Fairhaven Ave,Portland,97203,-122.73813687,45.59247392,"9335 N Fairhaven Ave, Portland, OR 97203",299900,ST. JOHNS
8580,N,John,Ave,8580 N John Ave,Portland,97203,-122.75120678,45.59269487,"8580 N John Ave, Portland, OR 97203",349999,ST. JOHNS
9426,N,Buchanan,Ave,9426 N Buchanan Ave,Portland,97203,-122.74063778,45.59378636,"9426 N Buchanan Ave, Portland, OR 97203",475000,ST. JOHNS
8317,N,Smith,St,8317 N Smith St,Portland,97203,-122.74961656,45.59396582,"8317 N Smith St, Portland, OR 97203",599900,ST. JOHNS
7223,N,Fessenden,St,7223 N Fessenden St,Portland,97203,-122.73789103,45.59413648,"7223 N Fessenden St, Portland, OR 97203",349950,ST. JOHNS
9380,N,Mohawk,Ave,9380 N Mohawk Ave,Portland,97203,-122.74574303,45.59440038,"9380 N Mohawk Ave, Portland, OR 97203",669000,ST. JOHNS
9133,N,Central,St,9133 N Central St,Portland,97203,-122.75584582,45.59441308,"9133 N Central St, Portland, OR 97203",350000,ST. JOHNS
9007,N,Smith,St,9007 N Smith St,Portland,97203,-122.75238703,45.59470075,"9007 N Smith St, Portland, OR 97203",448970,ST. JOHNS
9128,N,Hudson,St,9128 N Hudson St,Portland,97203,-122.75499246,45.59495354,"9128 N Hudson St, Portland, OR 97203",425000,ST. JOHNS
9576,N,Burr,Ave,9576 N Burr Ave,Portland,97203,-122.73775240,45.59526627,"9576 N Burr Ave, Portland, OR 97203",469000,ST. JOHNS
9325,N,Chicago,Ave,9325 N Chicago Ave,Portland,97203,-122.75071325,45.59542469,"9325 N Chicago Ave, Portland, OR 97203",479900,ST. JOHNS
6949,N,Astor,St,6949 N Astor St,Portland,97203,-122.73460424,45.59609843,"6949 N Astor St, Portland, OR 97203",475000,ST. JOHNS
6841,N,Astor,St,6841 N Astor St,Portland,97203,-122.73341728,45.59610333,"6841 N Astor St, Portland, OR 97203",402000,ST. JOHNS
9326,N,Smith,St,9326 N Smith St,Portland,97203,-122.75503420,45.59644749,"9326 N Smith St, Portland, OR 97203",540000,ST. JOHNS
7411,N,Bank,St,7411 N Bank St,Portland,97203,-122.73844893,45.59722307,"7411 N Bank St, Portland, OR 97203",450000,ST. JOHNS
7235,N,Swift,St,7235 N Swift St,Portland,97203,-122.73691898,45.59761752,"7235 N Swift St, Portland, OR 97203",335000,ST. JOHNS
10140,N,Polk,Ave,10140 N Polk Ave,Portland,97203,-122.74088706,45.59764447,"10140 N Polk Ave, Portland, OR 97203",399000,ST. JOHNS
10215,N,Buchanan,Ave,10215 N Buchanan Ave,Portland,97203,-122.73881916,45.59764661,"10215 N Buchanan Ave, Portland, OR 97203",465000,ST. JOHNS
9722,N,Hudson,St,9722 N Hudson St,Portland,97203,-122.75770686,45.59821951,"9722 N Hudson St, Portland, OR 97203",535000,ST. JOHNS
6836,N,Armour,St,6836 N Armour St,Portland,97203,-122.73316104,45.59832252,"6836 N Armour St, Portland, OR 97203",359900,ST. JOHNS
7106,N,Armour,St,7106 N Armour St,Portland,97203,-122.73566103,45.59832252,"7106 N Armour St, Portland, OR 97203",460000,ST. JOHNS
10007,N,Central,St,10007 N Central St,Portland,97203,-122.75983025,45.59986718,"10007 N Central St, Portland, OR 97203",490000,ST. JOHNS
10131,N,Lombard,St,10131 N Lombard St,Portland,97203,-122.76250432,45.60010460,"10131 N Lombard St, Portland, OR 97203",679000,ST. JOHNS
10387,N,Mohawk,Ave,10387 N Mohawk Ave,Portland,97203,-122.74283610,45.60041213,"10387 N Mohawk Ave, Portland, OR 97203",465000,ST. JOHNS
8014,N,Johnswood,Dr,8014 N Johnswood Dr,Portland,97203,-122.74320205,45.60055848,"8014 N Johnswood Dr, Portland, OR 97203",650000,ST. JOHNS
8325,N,Bliss,St,8325 N Bliss St,Portland,97203,-122.74556039,45.60140241,"8325 N Bliss St, Portland, OR 97203",415000,ST. JOHNS
8437,N,Bliss,St,8437 N Bliss St,Portland,97203,-122.74662690,45.60187243,"8437 N Bliss St, Portland, OR 97203",375000,ST. JOHNS
2726,NE,Wasco,St,2726 NE Wasco St,Portland,97232,-122.63755504,45.53209250,"2726 NE Wasco St, Portland, OR 97232",495000,SULLIVAN'S GULCH
1761,NE,Clackamas,St,1761 NE Clackamas St,Portland,97232,-122.64736522,45.53289012,"1761 NE Clackamas St, Portland, OR 97232",325000,SULLIVAN'S GULCH
1400,NE,28th,Ave,1400 NE 28th Ave,Portland,97232,-122.63705255,45.53320301,"1400 NE 28th Ave, Portland, OR 97232",889000,SULLIVAN'S GULCH
1420,NE,16th,Ave,1420 NE 16th Ave,Portland,97232,-122.64947746,45.53332409,"1420 NE 16th Ave, Portland, OR 97232",600000,SULLIVAN'S GULCH
2149,NE,Weidler,St,2149 NE Weidler St,Portland,97232,-122.64351499,45.53433746,"2149 NE Weidler St, Portland, OR 97232",199000,SULLIVAN'S GULCH
2159,NE,Weidler,St,2159 NE Weidler St,Portland,97232,-122.64377098,45.53433751,"2159 NE Weidler St, Portland, OR 97232",250000,SULLIVAN'S GULCH
1617,NE,19th,Ave,1617 NE 19th Ave,Portland,97232,-122.64673750,45.53463599,"1617 NE 19th Ave, Portland, OR 97232",499000,SULLIVAN'S GULCH
4515,NE,84th,Ave,4515 NE 84th Ave,Portland,97220,-122.57674501,45.55571924,"4515 NE 84th Ave, Portland, OR 97220",429000,SUMNER
4632,NE,83rd,Ave,4632 NE 83rd Ave,Portland,97220,-122.57765486,45.55710829,"4632 NE 83rd Ave, Portland, OR 97220",350000,SUMNER
8233,NE,Going,Pl,8233 NE Going Pl,Portland,97220,-122.57782501,45.55728745,"8233 NE Going Pl, Portland, OR 97220",349900,SUMNER
4747,NE,88th,Ave,4747 NE 88th Ave,Portland,97220,-122.57236747,45.55777901,"4747 NE 88th Ave, Portland, OR 97220",349000,SUMNER
8923,NE,Humboldt,St,8923 NE Humboldt St,Portland,97220,-122.57071557,45.55865479,"8923 NE Humboldt St, Portland, OR 97220",249900,SUMNER
8717,NE,Webster,St,8717 NE Webster St,Portland,97220,-122.57292504,45.56026747,"8717 NE Webster St, Portland, OR 97220",550000,SUMNER
4511,SE,Main,St,4511 SE Main St,Portland,97215,-122.61596200,45.51360747,"4511 SE Main St, Portland, OR 97215",1500000,SUNNYSIDE
4539,SE,Main,St,4539 SE Main St,Portland,97215,-122.61530997,45.51360751,"4539 SE Main St, Portland, OR 97215",849000,SUNNYSIDE
3921,SE,Salmon,St,3921 SE Salmon St,Portland,97214,-122.62241699,45.51431746,"3921 SE Salmon St, Portland, OR 97214",870000,SUNNYSIDE
4805,SE,Taylor,St,4805 SE Taylor St,Portland,97215,-122.61337401,45.51531746,"4805 SE Taylor St, Portland, OR 97215",690000,SUNNYSIDE
3114,SE,Belmont,St,3114 SE Belmont St,Portland,97214,-122.63328304,45.51644248,"3114 SE Belmont St, Portland, OR 97214",875000,SUNNYSIDE
3604,SE,Morrison,St,3604 SE Morrison St,Portland,97214,-122.62701656,45.51713113,"3604 SE Morrison St, Portland, OR 97214",675000,SUNNYSIDE
3717,SE,Washington,St,3717 SE Washington St,Portland,97214,-122.62543724,45.51860467,"3717 SE Washington St, Portland, OR 97214",484000,SUNNYSIDE
514,SE,42nd,Ave,514 SE 42nd Ave,Portland,97215,-122.61947821,45.51897809,"514 SE 42nd Ave, Portland, OR 97215",970000,SUNNYSIDE
505,SE,35th,Ave,505 SE 35th Ave,Portland,97214,-122.62839756,45.51915700,"505 SE 35th Ave, Portland, OR 97214",700000,SUNNYSIDE
4424,SE,Stark,St,4424 SE Stark St,Portland,97215,-122.61672098,45.51924249,"4424 SE Stark St, Portland, OR 97215",749000,SUNNYSIDE
1934,SW,Highland,Rd,1934 SW Highland Rd,Portland,97221,-122.72110485,45.50901892,"1934 SW Highland Rd, Portland, OR 97221",2960000,SYLVAN-HIGHLANDS
1417,SW,Highland,Pkwy,1417 SW Highland Pkwy,Portland,97221,-122.72919171,45.51264686,"1417 SW Highland Pkwy, Portland, OR 97221",1295000,SYLVAN-HIGHLANDS
5615,SW,Jefferson,St,5615 SW Jefferson St,Portland,97221,-122.73500104,45.51351744,"5615 SW Jefferson St, Portland, OR 97221",799000,SYLVAN-HIGHLANDS
1180,SW,60th,Ave,1180 SW 60th Ave,Portland,97221,-122.73805926,45.51403318,"1180 SW 60th Ave, Portland, OR 97221",1399900,SYLVAN-HIGHLANDS
5890,SW,Salmon,St,5890 SW Salmon St,Portland,97221,-122.73766405,45.51456363,"5890 SW Salmon St, Portland, OR 97221",1299900,SYLVAN-HIGHLANDS
4637,SW,Fairhaven,Dr,4637 SW Fairhaven Dr,Portland,97221,-122.72496899,45.51502988,"4637 SW Fairhaven Dr, Portland, OR 97221",799700,SYLVAN-HIGHLANDS
4719,N,Willamette,Blvd,4719 N Willamette Blvd,Portland,97203,-122.71816431,45.57464884,"4719 N Willamette Blvd, Portland, OR 97203",775000,UNIVERSITY PARK
6839,N,Fiske,Ave,6839 N Fiske Ave,Portland,97203,-122.72221126,45.57509749,"6839 N Fiske Ave, Portland, OR 97203",775000,UNIVERSITY PARK
7014,N,Wellesley,Ave,7014 N Wellesley Ave,Portland,97203,-122.71592341,45.57531101,"7014 N Wellesley Ave, Portland, OR 97203",599000,UNIVERSITY PARK
6907,N,Haven,Ave,6907 N Haven Ave,Portland,97203,-122.72374951,45.57611316,"6907 N Haven Ave, Portland, OR 97203",695000,UNIVERSITY PARK
5238,N,Princeton,St,5238 N Princeton St,Portland,97203,-122.72530276,45.57834489,"5238 N Princeton St, Portland, OR 97203",559900,UNIVERSITY PARK
7439,N,Huron,Ave,7439 N Huron Ave,Portland,97203,-122.71642372,45.57843311,"7439 N Huron Ave, Portland, OR 97203",549000,UNIVERSITY PARK
6930,N,McKenna,Ave,6930 N McKenna Ave,Portland,97203,-122.73160880,45.57950532,"6930 N McKenna Ave, Portland, OR 97203",550000,UNIVERSITY PARK
7444,N,Fiske,Ave,7444 N Fiske Ave,Portland,97203,-122.71881935,45.57957879,"7444 N Fiske Ave, Portland, OR 97203",725000,UNIVERSITY PARK
7467,N,Jordan,Ave,7467 N Jordan Ave,Portland,97203,-122.71958001,45.58017809,"7467 N Jordan Ave, Portland, OR 97203",450000,UNIVERSITY PARK
6225,N,Amherst,St,6225 N Amherst St,Portland,97203,-122.73370519,45.58057946,"6225 N Amherst St, Portland, OR 97203",625000,UNIVERSITY PARK
5409,N,Depauw,St,5409 N Depauw St,Portland,97203,-122.72661712,45.58071047,"5409 N Depauw St, Portland, OR 97203",475000,UNIVERSITY PARK
5259,N,Bowdoin,St,5259 N Bowdoin St,Portland,97203,-122.72359670,45.58139992,"5259 N Bowdoin St, Portland, OR 97203",350000,UNIVERSITY PARK
5276,N,Bowdoin,St,5276 N Bowdoin St,Portland,97203,-122.72407254,45.58151685,"5276 N Bowdoin St, Portland, OR 97203",495000,UNIVERSITY PARK
5036,NE,16th,Ave,5036 NE 16th Ave,Portland,97211,-122.64870800,45.55965576,"5036 NE 16th Ave, Portland, OR 97211",725000,VERNON
1476,NE,Sumner,St,1476 NE Sumner St,Portland,97211,-122.65011390,45.56031680,"1476 NE Sumner St, Portland, OR 97211",575000,VERNON
5322,NE,11th,Ave,5322 NE 11th Ave,Portland,97211,-122.65409421,45.56219095,"5322 NE 11th Ave, Portland, OR 97211",434000,VERNON
5614,NE,14th,Ave,5614 NE 14th Ave,Portland,97211,-122.65105795,45.56358226,"5614 NE 14th Ave, Portland, OR 97211",540000,VERNON
5717,NE,16th,Ave,5717 NE 16th Ave,Portland,97211,-122.64906692,45.56409590,"5717 NE 16th Ave, Portland, OR 97211",524999,VERNON
5734,NE,10th,Ave,5734 NE 10th Ave,Portland,97211,-122.65512787,45.56441488,"5734 NE 10th Ave, Portland, OR 97211",599900,VERNON
5850,NE,10th,Ave,5850 NE 10th Ave,Portland,97211,-122.65511303,45.56541760,"5850 NE 10th Ave, Portland, OR 97211",510000,VERNON
5947,NE,14th,Ave,5947 NE 14th Ave,Portland,97211,-122.65105343,45.56608903,"5947 NE 14th Ave, Portland, OR 97211",569000,VERNON
202,SE,8th,Ave,202 SE 8th Ave,Portland,97214,-122.65765250,45.52136500,"202 SE 8th Ave, Portland, OR 97214",465000,WEST BUCKMAN
4765,SW,Stephenson,St,4765 SW Stephenson St,Portland,97219,-122.72594255,45.44040629,"4765 SW Stephenson St, Portland, OR 97219",475000,WEST PORTLAND PARK
4636,SW,Vesta,St,4636 SW Vesta St,Portland,97219,-122.72482792,45.44108116,"4636 SW Vesta St, Portland, OR 97219",549900,WEST PORTLAND PARK
11615,SW,47th,Ave,11615 SW 47th Ave,Portland,97219,-122.72516404,45.44153995,"11615 SW 47th Ave, Portland, OR 97219",525000,WEST PORTLAND PARK
4417,SW,Vacuna,St,4417 SW Vacuna St,Portland,97219,-122.72242810,45.44180054,"4417 SW Vacuna St, Portland, OR 97219",649900,WEST PORTLAND PARK
3923,SW,Vacuna,St,3923 SW Vacuna St,Portland,97219,-122.71764890,45.44181227,"3923 SW Vacuna St, Portland, OR 97219",739900,WEST PORTLAND PARK
4734,SW,Coronado,St,4734 SW Coronado St,Portland,97219,-122.72581003,45.44249247,"4734 SW Coronado St, Portland, OR 97219",475000,WEST PORTLAND PARK
11306,SW,49th,Ave,11306 SW 49th Ave,Portland,97219,-122.72708022,45.44379480,"11306 SW 49th Ave, Portland, OR 97219",469000,WEST PORTLAND PARK
4210,SW,Pomona,St,4210 SW Pomona St,Portland,97219,-122.72029465,45.44531838,"4210 SW Pomona St, Portland, OR 97219",475000,WEST PORTLAND PARK
11105,SW,43rd,Ave,11105 SW 43rd Ave,Portland,97219,-122.72115164,45.44552360,"11105 SW 43rd Ave, Portland, OR 97219",599900,WEST PORTLAND PARK
4620,SW,Pasadena,St,4620 SW Pasadena St,Portland,97219,-122.72453003,45.44605247,"4620 SW Pasadena St, Portland, OR 97219",415000,WEST PORTLAND PARK
10939,SW,37th,Ave,10939 SW 37th Ave,Portland,97219,-122.71515529,45.44624324,"10939 SW 37th Ave, Portland, OR 97219",535000,WEST PORTLAND PARK
4111,SW,Comus,St,4111 SW Comus St,Portland,97219,-122.71934398,45.44682746,"4111 SW Comus St, Portland, OR 97219",749900,WEST PORTLAND PARK
10668,SW,41st,Ave,10668 SW 41st Ave,Portland,97219,-122.71905841,45.44823281,"10668 SW 41st Ave, Portland, OR 97219",995000,WEST PORTLAND PARK
10505,SW,43rd,Ave,10505 SW 43rd Ave,Portland,97219,-122.72209374,45.44984390,"10505 SW 43rd Ave, Portland, OR 97219",574990,WEST PORTLAND PARK
10511,SW,42nd,Ave,10511 SW 42nd Ave,Portland,97219,-122.72053840,45.44992537,"10511 SW 42nd Ave, Portland, OR 97219",769900,WEST PORTLAND PARK
10334,SW,43rd,Ave,10334 SW 43rd Ave,Portland,97219,-122.72150257,45.45072601,"10334 SW 43rd Ave, Portland, OR 97219",450000,WEST PORTLAND PARK
10225,SW,35th,Ave,10225 SW 35th Ave,Portland,97219,-122.71281749,45.45147300,"10225 SW 35th Ave, Portland, OR 97219",599900,WEST PORTLAND PARK
4218,SW,Huber,St,4218 SW Huber St,Portland,97219,-122.72024444,45.45215118,"4218 SW Huber St, Portland, OR 97219",879995,WEST PORTLAND PARK
10024,SW,36th,Ct,10024 SW 36th Ct,Portland,97219,-122.71377253,45.45226698,"10024 SW 36th Ct, Portland, OR 97219",639900,WEST PORTLAND PARK
620,NE,153rd,Ave,620 NE 153rd Ave,Portland,97230,-122.50520152,45.52779849,"620 NE 153rd Ave, Portland, OR 97230",599900,WILKES
1300,NE,155th,Ave,1300 NE 155th Ave,Portland,97230,-122.50355263,45.53237371,"1300 NE 155th Ave, Portland, OR 97230",385000,WILKES
15235,NE,Clackamas,St,15235 NE Clackamas St,Portland,97230,-122.50571198,45.53269708,"15235 NE Clackamas St, Portland, OR 97230",449900,WILKES
1517,NE,148th,Pl,1517 NE 148th Pl,Portland,97230,-122.50838639,45.53423784,"1517 NE 148th Pl, Portland, OR 97230",482000,WILKES
15751,NE,Weidler,St,15751 NE Weidler St,Portland,97230,-122.50018252,45.53454131,"15751 NE Weidler St, Portland, OR 97230",549900,WILKES
14815,NE,Jewell,St,14815 NE Jewell St,Portland,97230,-122.50867574,45.53481670,"14815 NE Jewell St, Portland, OR 97230",550000,WILKES
1612,NE,150th,Ave,1612 NE 150th Ave,Portland,97230,-122.50689970,45.53486355,"1612 NE 150th Ave, Portland, OR 97230",499950,WILKES
14501,NE,Broadway, ,14501 NE Broadway,Portland,97230,-122.51362852,45.53565598,"14501 NE Broadway, Portland, OR 97230",489000,WILKES
1737,NE,156th,Ave,1737 NE 156th Ave,Portland,97230,-122.50251663,45.53579302,"1737 NE 156th Ave, Portland, OR 97230",545000,WILKES
1818,NE,156th,Ave,1818 NE 156th Ave,Portland,97230,-122.50247657,45.53625453,"1818 NE 156th Ave, Portland, OR 97230",474900,WILKES
1924,NE,153rd,Pl,1924 NE 153rd Pl,Portland,97230,-122.50498728,45.53697219,"1924 NE 153rd Pl, Portland, OR 97230",429900,WILKES
2007,NE,152nd,Ct,2007 NE 152nd Ct,Portland,97230,-122.50556278,45.53756404,"2007 NE 152nd Ct, Portland, OR 97230",440000,WILKES
2012,NE,158th,Ave,2012 NE 158th Ave,Portland,97230,-122.50077596,45.53815110,"2012 NE 158th Ave, Portland, OR 97230",499000,WILKES
2027,NE,158th,Ave,2027 NE 158th Ave,Portland,97230,-122.50082273,45.53818002,"2027 NE 158th Ave, Portland, OR 97230",499900,WILKES
14871,NE,Thompson,St,14871 NE Thompson St,Portland,97230,-122.50888470,45.53911037,"14871 NE Thompson St, Portland, OR 97230",449000,WILKES
2236,NE,154th,Ave,2236 NE 154th Ave,Portland,97230,-122.50384684,45.53971609,"2236 NE 154th Ave, Portland, OR 97230",425000,WILKES
2310,NE,158th,Ave,2310 NE 158th Ave,Portland,97230,-122.50046248,45.53995602,"2310 NE 158th Ave, Portland, OR 97230",399900,WILKES
2350,NE,159th,Ave,2350 NE 159th Ave,Portland,97230,-122.49801471,45.54024985,"2350 NE 159th Ave, Portland, OR 97230",429000,WILKES
2394,NE,148th,Pl,2394 NE 148th Pl,Portland,97230,-122.50958316,45.54030659,"2394 NE 148th Pl, Portland, OR 97230",414900,WILKES
15808,NE,Sacramento,St,15808 NE Sacramento St,Portland,97230,-122.49960275,45.54037336,"15808 NE Sacramento St, Portland, OR 97230",415000,WILKES
2424,NE,155th,Pl,2424 NE 155th Pl,Portland,97230,-122.50279181,45.54061061,"2424 NE 155th Pl, Portland, OR 97230",524900,WILKES
15812,NE,Russell,St,15812 NE Russell St,Portland,97230,-122.49956503,45.54114256,"15812 NE Russell St, Portland, OR 97230",525000,WILKES
2525,NE,161st,Ave,2525 NE 161st Ave,Portland,97230,-122.49694753,45.54134201,"2525 NE 161st Ave, Portland, OR 97230",477000,WILKES
3020,NE,162nd,Ave,3020 NE 162nd Ave,Portland,97230,-122.49574254,45.54496299,"3020 NE 162nd Ave, Portland, OR 97230",589000,WILKES
16122,NE,Siskiyou,St,16122 NE Siskiyou St,Portland,97230,-122.49624797,45.54557240,"16122 NE Siskiyou St, Portland, OR 97230",495000,WILKES
15027,NE,Rose,Pkwy,15027 NE Rose Pkwy,Portland,97230,-122.50693708,45.54570772,"15027 NE Rose Pkwy, Portland, OR 97230",319900,WILKES
15035,NE,Siskiyou,Ct,15035 NE Siskiyou Ct,Portland,97230,-122.50831590,45.54655208,"15035 NE Siskiyou Ct, Portland, OR 97230",323000,WILKES
3310,NE,165th,Ln,3310 NE 165th Ln,Portland,97230,-122.49220387,45.54661159,"3310 NE 165th Ln, Portland, OR 97230",519000,WILKES
3349,NE,162nd,Ave,3349 NE 162nd Ave,Portland,97230,-122.49597749,45.54795801,"3349 NE 162nd Ave, Portland, OR 97230",249900,WILKES
3816,NE,150th,Ave,3816 NE 150th Ave,Portland,97230,-122.50756480,45.55030080,"3816 NE 150th Ave, Portland, OR 97230",449947,WILKES
3716,NE,156th,Ave,3716 NE 156th Ave,Portland,97230,-122.50246433,45.55031304,"3716 NE 156th Ave, Portland, OR 97230",365000,WILKES
3811,NE,150th,Ave,3811 NE 150th Ave,Portland,97230,-122.50760294,45.55032737,"3811 NE 150th Ave, Portland, OR 97230",429947,WILKES
521,NE,Ainsworth,St,521 NE Ainsworth St,Portland,97211,-122.65992802,45.56647745,"521 NE Ainsworth St, Portland, OR 97211",569000,WOODLAWN
6141,NE,16th,Ave,6141 NE 16th Ave,Portland,97211,-122.64903599,45.56757234,"6141 NE 16th Ave, Portland, OR 97211",650000,WOODLAWN
1530,NE,Rosa Parks,Way,1530 NE Rosa Parks Way,Portland,97211,-122.64928300,45.56977808,"1530 NE Rosa Parks Way, Portland, OR 97211",509000,WOODLAWN
1125,NE,Lenore,St,1125 NE Lenore St,Portland,97211,-122.65375014,45.56995485,"1125 NE Lenore St, Portland, OR 97211",769000,WOODLAWN
6560,NE,Durham,Ave,6560 NE Durham Ave,Portland,97211,-122.65501388,45.57039243,"6560 NE Durham Ave, Portland, OR 97211",655000,WOODLAWN
2006,NE,Liberty,St,2006 NE Liberty St,Portland,97211,-122.64504754,45.57047751,"2006 NE Liberty St, Portland, OR 97211",599900,WOODLAWN
964,NE,Oneonta,St,964 NE Oneonta St,Portland,97211,-122.65568225,45.57248501,"964 NE Oneonta St, Portland, OR 97211",483000,WOODLAWN
1612,NE,Saratoga,St,1612 NE Saratoga St,Portland,97211,-122.64894873,45.57252537,"1612 NE Saratoga St, Portland, OR 97211",599900,WOODLAWN
1806,NE,Bryant,St,1806 NE Bryant St,Portland,97211,-122.64645042,45.57321307,"1806 NE Bryant St, Portland, OR 97211",339900,WOODLAWN
2034,NE,Bryant,St,2034 NE Bryant St,Portland,97211,-122.64451051,45.57321918,"2034 NE Bryant St, Portland, OR 97211",675000,WOODLAWN
1067,NE,Oneonta,St,1067 NE Oneonta St,Portland,97211,-122.65448456,45.57329399,"1067 NE Oneonta St, Portland, OR 97211",499900,WOODLAWN
1425,NE,Bryant,Ct,1425 NE Bryant Ct,Portland,97211,-122.65049000,45.57344747,"1425 NE Bryant Ct, Portland, OR 97211",429000,WOODLAWN
7106,NE,13th,Ave,7106 NE 13th Ave,Portland,97211,-122.65172255,45.57427799,"7106 NE 13th Ave, Portland, OR 97211",499900,WOODLAWN
7110,NE,17th,Ave,7110 NE 17th Ave,Portland,97211,-122.64833249,45.57434299,"7110 NE 17th Ave, Portland, OR 97211",479900,WOODLAWN
1426,NE,Holland,St,1426 NE Holland St,Portland,97211,-122.65045320,45.57550497,"1426 NE Holland St, Portland, OR 97211",450000,WOODLAWN
7215,NE,8th,Ave,7215 NE 8th Ave,Portland,97211,-122.65655749,45.57559399,"7215 NE 8th Ave, Portland, OR 97211",479900,WOODLAWN
1135,NE,Holland,St,1135 NE Holland St,Portland,97211,-122.65273802,45.57594745,"1135 NE Holland St, Portland, OR 97211",439950,WOODLAWN
4424,SE,Crystal Springs,Blvd,4424 SE Crystal Springs Blvd,Portland,97206,-122.61685702,45.46498254,"4424 SE Crystal Springs Blvd, Portland, OR 97206",678000,WOODSTOCK
4331,SE,Nehalem,St,4331 SE Nehalem St,Portland,97206,-122.61768700,45.46572748,"4331 SE Nehalem St, Portland, OR 97206",450000,WOODSTOCK
3915,SE,Lambert,St,3915 SE Lambert St,Portland,97202,-122.62218548,45.46708857,"3915 SE Lambert St, Portland, OR 97202",675000,WOODSTOCK
4233,SE,Malden,St,4233 SE Malden St,Portland,97206,-122.61827080,45.46772204,"4233 SE Malden St, Portland, OR 97206",499000,WOODSTOCK
4234,SE,Rex,St,4234 SE Rex St,Portland,97206,-122.61824104,45.46839028,"4234 SE Rex St, Portland, OR 97206",580000,WOODSTOCK
4207,SE,Henderson,St,4207 SE Henderson St,Portland,97206,-122.61900698,45.46983755,"4207 SE Henderson St, Portland, OR 97206",695000,WOODSTOCK
7020,SE,42nd,Ave,7020 SE 42nd Ave,Portland,97206,-122.61947486,45.47241402,"7020 SE 42nd Ave, Portland, OR 97206",672000,WOODSTOCK
3900,SE,Henry,St,3900 SE Henry St,Portland,97202,-122.62239503,45.47628252,"3900 SE Henry St, Portland, OR 97202",630000,WOODSTOCK
6306,SE,44th,Ave,6306 SE 44th Ave,Portland,97206,-122.61744468,45.47686866,"6306 SE 44th Ave, Portland, OR 97206",850000,WOODSTOCK
6306,SE,52nd,Ave,6306 SE 52nd Ave,Portland,97206,-122.60871249,45.47731898,"6306 SE 52nd Ave, Portland, OR 97206",599950,WOODSTOCK
5829,SE,Carlton,St,5829 SE Carlton St,Portland,97206,-122.60286209,45.47829011,"5829 SE Carlton St, Portland, OR 97206",489000,WOODSTOCK
5711,SE,Carlton,St,5711 SE Carlton St,Portland,97206,-122.60441769,45.47829623,"5711 SE Carlton St, Portland, OR 97206",475000,WOODSTOCK
6032,SE,47th,Ave,6032 SE 47th Ave,Portland,97206,-122.61439459,45.47859508,"6032 SE 47th Ave, Portland, OR 97206",499950,WOODSTOCK
